Score,QuestionId,AcceptedAnswerId,CreationDate
1,54710,54712,2010-06-23T10:48:07.450
1,54766,54767,2010-06-23T23:11:10.190
1,54781,54786,2010-06-24T02:19:55.760
1,54807,54860,2010-06-24T09:26:06.450
1,54809,54817,2010-06-24T09:48:08.433
1,54812,54819,2010-06-24T09:59:22.880
1,54815,54865,2010-06-24T10:07:07.383
1,54842,54843,2010-06-24T13:04:55.923
1,54862,54864,2010-06-24T15:03:25.467
1,54949,54950,2010-06-25T00:05:10.843
1,54968,55044,2010-06-25T08:31:33.963
1,54982,55003,2010-06-25T09:58:02.187
1,55001,55036,2010-06-25T12:01:15.980
1,55052,55054,2010-06-25T17:41:57.757
1,55113,55290,2010-06-26T17:49:11.270
1,55166,55185,2010-06-27T19:02:47.180
1,55238,55245,2010-06-28T17:14:22.587
1,55338,55390,2010-06-29T13:17:09.293
1,55356,55359,2010-06-29T16:42:02.703
1,55448,55449,2010-06-30T12:31:41.610
1,55565,55568,2010-07-01T08:53:11.303
1,55616,55621,2010-07-01T15:38:32.100
1,55672,55675,2010-07-02T01:46:39.393
1,55737,55769,2010-07-02T14:03:38.483
1,55808,55809,2010-07-02T21:22:36.937
1,56064,60171,2010-07-07T00:13:49.560
1,56083,56089,2010-07-07T01:56:27.813
1,56085,56087,2010-07-07T02:14:08.397
1,56099,56103,2010-07-07T06:40:56.310
1,56107,56110,2010-07-07T08:18:42.660
1,56178,56181,2010-07-07T20:05:29.327
1,56183,56190,2010-07-07T20:49:40.793
1,56228,56240,2010-07-08T03:07:02.133
1,56277,56279,2010-07-08T13:12:59.777
1,56287,56289,2010-07-08T14:47:47.783
1,56293,56294,2010-07-08T15:09:34.743
1,56335,56337,2010-07-08T21:36:33.300
1,56343,56344,2010-07-08T22:05:11.477
1,56361,56363,2010-07-09T04:06:11.670
1,56391,56394,2010-07-09T09:03:15.827
1,56408,56411,2010-07-09T11:14:46.377
1,56447,56479,2010-07-09T16:22:46.170
1,56465,56494,2010-07-09T17:38:54.733
1,56516,56519,2010-07-10T01:23:16.667
1,56522,56532,2010-07-10T02:35:35.027
1,56580,56585,2010-07-10T19:29:16.700
1,56605,62877,2010-07-11T02:35:18.017
1,56622,56625,2010-07-11T07:33:18.417
1,56646,57923,2010-07-11T16:01:29.467
1,56663,56664,2010-07-11T21:52:38.793
1,56680,56687,2010-07-12T02:06:24.770
1,56796,56798,2010-07-12T20:17:48.290
1,56811,56816,2010-07-12T23:14:11.173
1,56886,56887,2010-07-13T13:06:02.097
1,57006,57010,2010-07-14T08:23:30.103
1,57099,57127,2010-07-14T17:52:16.550
1,57125,57126,2010-07-14T21:14:33.850
1,57138,57984,2010-07-14T22:01:23.780
1,57338,57381,2010-07-15T21:58:40.643
1,57350,57351,2010-07-16T01:30:57.657
1,57374,57460,2010-07-16T07:24:53.743
1,57558,57559,2010-07-18T02:30:41.050
1,57591,57601,2010-07-18T17:02:49.433
1,57670,57671,2010-07-19T14:55:07.267
1,57687,57689,2010-07-19T18:36:29.120
1,57690,57691,2010-07-19T18:47:32.553
1,57702,57705,2010-07-19T20:36:29.100
1,57790,57804,2010-07-20T19:32:44.603
1,57874,57877,2010-07-21T12:46:39.680
1,57889,57895,2010-07-21T14:57:15.890
1,57893,57894,2010-07-21T15:35:27.947
1,57912,57920,2010-07-21T17:41:54.230
1,58050,58060,2010-07-22T14:53:52.753
1,58067,58071,2010-07-22T15:29:23.507
1,58081,58086,2010-07-22T16:28:56.370
1,58129,58257,2010-07-22T20:48:01.610
1,58133,58135,2010-07-22T20:51:37.547
1,58145,58157,2010-07-22T22:33:03.333
1,58164,58166,2010-07-23T01:38:37.627
1,58178,58179,2010-07-22T15:06:16.817
1,58281,58292,2010-07-23T18:20:27.560
1,58384,58401,2010-07-25T06:58:39.330
1,58421,58424,2010-07-25T20:23:53.443
1,58500,58501,2010-07-26T17:02:39.400
1,58541,58555,2010-07-27T03:55:51.540
1,58558,58562,2010-07-27T07:16:36.430
1,58673,58678,2010-07-27T20:38:33.437
1,58734,58737,2010-07-28T09:09:02.193
1,58758,58759,2010-07-28T12:58:42.680
1,58766,58775,2010-07-28T14:05:00.180
1,58800,58801,2010-07-28T16:11:39.857
1,58833,58835,2010-07-28T21:22:24.943
1,58980,58981,2010-07-29T16:00:53.447
1,59043,59049,2010-07-30T01:56:05.977
1,59057,59059,2010-07-30T06:05:23.327
1,59127,59292,2010-07-30T17:06:22.677
1,59255,59258,2010-08-01T16:37:50.143
1,59269,59277,2010-08-01T20:15:12.900
1,59300,59301,2010-08-02T06:10:16.500
1,59306,59315,2010-08-02T08:49:02.823
1,59362,59367,2010-08-02T16:29:43.760
1,59365,59370,2010-08-02T16:36:06.730
1,59386,59389,2010-08-02T17:47:28.883
1,59448,59449,2010-08-03T14:07:03.470
1,59466,59470,2010-08-03T16:46:55.830
1,59482,59500,2010-08-03T18:58:29.907
1,59531,59532,2010-08-04T06:00:02.703
1,59595,59596,2010-08-04T15:06:37.813
1,59604,59605,2010-08-04T16:30:03.853
1,59663,59678,2010-08-04T19:52:34.047
1,59708,59709,2010-08-05T04:22:08.527
1,59721,59727,2010-08-05T08:04:14.373
1,59746,59747,2010-08-05T10:22:01.260
1,59756,68107,2010-08-05T11:45:19.653
1,59785,59786,2010-08-05T14:49:59.400
1,59854,59855,2010-08-05T23:06:30.513
1,59858,59859,2010-08-06T00:00:55.167
1,59905,59937,2010-08-06T09:13:59.213
1,59908,59912,2010-08-06T09:27:14.483
1,59909,59913,2010-08-06T09:30:50.997
1,59951,61711,2010-08-06T16:31:19.393
1,60033,60068,2010-08-07T12:52:40.897
1,60046,60065,2010-08-07T16:27:35.227
1,60092,60099,2010-08-07T23:18:27.857
1,60120,60122,2010-08-08T15:38:42.680
1,60143,60144,2010-08-08T22:16:34.303
1,60298,60872,2010-08-10T10:14:37.500
1,60386,60389,2010-08-10T19:59:17.033
1,60410,60412,2010-08-10T22:06:20.080
1,60487,60496,2010-08-11T01:48:04.433
1,60515,60516,2010-08-11T07:06:40.163
1,60524,60525,2010-08-11T10:32:39.050
1,60633,60634,2010-08-12T06:08:22.130
1,60666,60671,2010-08-12T12:06:47.010
1,60680,60686,2010-08-12T13:28:57.130
1,60710,60711,2010-08-12T16:18:57.350
1,60714,60716,2010-08-12T17:49:37.353
1,60741,60743,2010-08-12T20:18:16.103
1,60791,60863,2010-08-13T04:58:10.543
1,60830,60915,2010-08-13T09:03:29.047
1,60874,60897,2010-08-13T13:05:01.077
1,60886,60887,2010-08-13T14:00:00.217
1,60989,60990,2010-08-14T05:55:55.537
1,61000,61001,2010-08-14T08:59:07.343
1,61007,61017,2010-08-14T12:34:28.140
1,61049,61050,2010-08-14T22:09:15.313
1,61068,61069,2010-08-15T09:26:37.170
1,61071,61072,2010-08-15T12:00:03.190
1,61074,61076,2010-08-15T12:10:38.487
1,61080,61090,2010-08-15T13:13:30.030
1,61086,61092,2010-08-15T15:06:01.237
1,61130,61131,2010-08-15T23:28:00.150
1,61232,61525,2010-08-16T17:52:46.563
1,61273,61275,2010-08-16T23:44:10.473
1,61283,61291,2010-08-17T04:00:03.487
1,61304,61366,2010-08-17T10:45:18.480
1,61306,61315,2010-08-17T10:58:40.343
1,61347,61350,2010-08-17T15:23:18.557
1,61360,61362,2010-08-17T16:42:35.677
1,61382,61386,2010-08-17T19:00:21.760
1,61449,61451,2010-08-18T07:10:07.993
1,61467,61588,2010-08-18T08:29:03.353
1,61468,61470,2010-08-18T09:34:13.120
1,61499,61501,2010-08-18T13:25:49.313
1,61555,61558,2010-08-19T00:18:06.063
1,61679,61681,2010-08-20T07:06:09.020
1,61683,61688,2010-08-20T07:13:12.160
1,61789,61790,2010-08-21T09:04:06.913
1,61825,61826,2010-08-21T21:30:34.100
1,61855,61880,2010-08-22T07:56:55.427
1,61859,61860,2010-08-22T10:48:09.057
1,61871,61879,2010-08-22T13:28:57.657
1,61883,61884,2010-08-22T17:19:41.680
1,61941,61942,2010-08-23T09:51:22.553
1,61950,61952,2010-08-23T12:08:44.147
1,61962,61965,2010-08-23T13:34:08.260
1,62024,62026,2010-08-23T22:29:42.070
1,62087,62088,2010-08-24T13:04:53.907
1,62103,62165,2010-08-24T15:42:54.457
1,62131,62132,2010-08-24T18:02:30.710
1,62146,62160,2010-08-24T20:28:46.100
1,62246,62248,2010-08-25T14:09:00.680
1,62288,62289,2010-08-25T18:35:47.667
1,62311,62314,2010-08-25T22:50:25.273
1,62357,62360,2010-08-26T06:11:24.270
1,62401,62406,2010-08-26T14:37:24.457
1,62421,62422,2010-08-26T15:34:31.913
1,62425,62426,2010-08-26T15:46:11.250
1,62435,62438,2010-08-26T17:40:49.670
1,62452,62461,2010-08-26T19:49:58.333
1,62547,62549,2010-08-27T17:05:29.113
1,62557,62558,2010-08-27T18:16:05.377
1,62609,62610,2010-08-28T02:58:44.347
1,62613,62619,2010-08-28T03:21:26.783
1,62616,62618,2010-08-28T03:27:28.640
1,62622,62624,2010-08-28T05:31:01.687
1,62632,62641,2010-08-28T10:22:04.140
1,62649,62656,2010-08-28T16:54:44.093
1,62721,62997,2010-08-29T19:33:35.963
1,62732,62733,2010-08-29T23:21:47.220
1,62738,62751,2010-08-30T00:51:28.180
1,62776,62778,2010-08-30T10:33:18.753
1,62846,63780,2010-08-30T22:31:12.370
1,62960,62962,2010-08-31T14:54:21.267
1,63023,63026,2010-09-01T03:20:14.033
1,63073,63074,2010-09-01T12:56:48.887
1,63075,63076,2010-09-01T12:53:42.410
1,63112,63115,2010-09-01T18:41:49.733
1,63135,63140,2010-09-01T22:43:42.807
1,63169,63172,2010-09-02T08:00:38.567
1,63201,63202,2010-09-02T13:34:49.937
1,63222,63223,2010-09-02T15:36:10.597
1,63247,63248,2010-09-02T20:11:50.560
1,63266,63278,2010-09-02T21:50:26.327
1,63273,63277,2010-09-02T22:31:36.150
1,63274,63315,2010-09-02T22:31:49.417
1,63283,63284,2010-09-02T23:46:55.800
1,63319,63320,2010-09-03T08:26:59.170
1,63366,63400,2010-09-03T14:39:46.207
1,63370,63372,2010-09-03T15:36:57.160
1,63378,63381,2010-09-03T16:15:37.803
1,63449,63451,2010-09-04T11:58:05.813
1,63460,63474,2010-09-04T15:26:03.140
1,63476,63478,2010-09-04T19:04:54.500
1,63519,63520,2010-09-05T12:58:21.160
1,63708,63711,2010-09-07T12:23:04.420
1,63716,63717,2010-09-07T13:21:08.517
1,63728,63767,2010-09-07T14:49:30.517
1,63730,63734,2010-09-07T14:55:53.540
1,63768,63769,2010-09-07T19:21:16.453
1,63777,63787,2010-09-07T19:56:31.450
1,63803,63807,2010-09-07T22:46:03.457
1,63858,63860,2010-09-08T07:40:53.223
1,63861,63863,2010-09-08T08:04:17.447
1,63873,63879,2010-09-08T11:28:17.787
1,63890,63892,2010-09-08T15:17:32.757
1,63910,63914,2010-09-08T19:17:50.087
1,63997,63999,2010-09-09T15:03:12.413
1,64055,64060,2010-09-10T03:19:26.847
1,64082,64083,2010-09-10T09:47:01.933
1,64085,64090,2010-09-10T10:19:23.353
1,64088,64089,2010-09-10T11:19:56.327
1,64101,64108,2010-09-10T12:35:01.483
1,64206,64214,2010-09-11T08:55:20.987
1,64234,64235,2010-09-11T16:53:29.427
1,64258,64262,2010-09-11T21:53:08.113
1,64270,64272,2010-09-12T05:37:07.850
1,64289,64293,2010-09-12T15:14:35.530
1,64402,64404,2010-09-13T21:03:14.810
1,64437,64440,2010-09-14T10:32:12.393
1,64453,64457,2010-09-14T14:54:08.830
1,64468,64469,2010-09-14T17:46:46.557
1,64514,64517,2010-09-14T20:13:54.727
1,64531,64541,2010-09-14T22:08:56.267
1,64593,64594,2010-09-15T09:48:04.333
1,64639,64641,2010-09-15T18:05:16.307
1,64655,64676,2010-09-15T21:25:57.777
1,64658,64678,2010-09-15T22:08:16.973
1,64664,64665,2010-09-15T22:56:25.080
1,64716,64718,2010-09-16T10:14:12.210
1,64725,64728,2010-09-16T11:49:23.113
1,64751,64759,2010-09-16T15:10:11.477
1,64768,64771,2010-09-16T18:06:28.840
1,64798,64801,2010-09-16T23:27:02.390
1,64823,64825,2010-09-17T08:12:02.713
1,64938,64964,2010-09-18T13:45:51.903
1,65075,65077,2010-09-20T13:44:43.920
1,65103,65160,2010-09-20T19:29:11.860
1,65109,65121,2010-09-20T20:32:35.387
1,65164,65165,2010-09-21T10:12:19.927
1,65174,65267,2010-09-21T12:28:53.883
1,65180,65181,2010-09-21T14:04:22.523
1,65184,65538,2010-09-21T14:26:01.093
1,65191,65368,2010-09-21T16:36:17.227
1,65253,65255,2010-09-22T10:13:49.830
1,65256,65260,2010-09-22T11:51:57.723
1,65344,65355,2010-09-23T03:27:49.950
1,65363,65364,2010-09-23T06:37:59.810
1,65367,65370,2010-09-23T07:04:23.300
1,65381,65383,2010-09-23T10:32:27.160
1,65502,65512,2010-09-24T08:39:46.387
1,65642,65643,2010-09-25T06:11:42.187
1,65649,65651,2010-09-25T07:20:36.243
1,65671,65672,2010-09-25T17:07:01.897
1,65701,65702,2010-09-26T01:39:47.467
1,65771,65787,2010-09-26T20:01:58.660
1,65817,65819,2010-09-27T14:32:26.837
1,65823,65824,2010-09-27T15:21:45.100
1,65834,65835,2010-09-27T16:47:13.907
1,65847,65849,2010-09-27T20:48:53.793
1,65878,65881,2010-09-28T03:01:55.490
1,65941,65942,2010-09-28T18:01:34.560
1,65944,65946,2010-09-28T19:21:13.100
1,65953,65957,2010-09-28T20:49:13.570
1,65981,65982,2010-09-29T01:59:36.090
1,65998,66001,2010-09-29T07:57:06.110
1,66071,66159,2010-09-29T20:29:57.597
1,66113,66115,2010-09-30T02:40:13.933
1,66140,66141,2010-09-30T10:36:26.223
1,66165,66166,2010-09-30T15:12:51.457
1,66228,66230,2010-09-30T22:56:30.533
1,66250,66273,2010-10-01T02:42:33.620
1,66264,66267,2010-10-01T04:54:50.010
1,66269,66277,2010-10-01T05:53:20.830
1,66270,66272,2010-10-01T06:03:23.033
1,66300,66307,2010-10-01T11:01:32.990
1,66351,66356,2010-10-01T17:24:45.233
1,66437,66439,2010-10-02T15:42:45.180
1,66584,66595,2010-10-04T16:09:01.590
1,66604,66607,2010-10-04T19:36:46.200
1,66677,66687,2010-10-05T15:28:26.237
1,66684,66685,2010-10-05T16:35:31.957
1,66720,66721,2010-10-05T23:52:13.343
1,66773,66782,2010-10-06T13:20:35.417
1,66783,66954,2010-10-06T14:15:05.603
1,66873,66874,2010-10-07T12:04:54.417
1,66882,66883,2010-10-07T14:21:08.817
1,66889,66891,2010-10-07T15:54:49.263
1,66914,66916,2010-10-07T19:24:05.417
1,66915,66917,2010-10-07T19:25:08.410
1,66939,66940,2010-10-07T22:11:09.833
1,66955,66958,2010-10-08T00:15:59.137
1,66962,66963,2010-10-08T01:59:28.793
1,66979,66980,2010-10-08T06:11:00.807
1,67014,67030,2010-10-08T14:34:37.513
1,67038,67040,2010-10-08T17:49:34.213
1,67111,67117,2010-10-09T15:05:58.823
1,67139,67142,2010-10-09T17:02:18.447
1,67213,67215,2010-10-10T18:34:44.597
1,67241,67242,2010-10-11T08:48:55.243
1,67245,67252,2010-10-11T09:32:57.000
1,67259,67262,2010-10-11T12:11:40.957
1,67329,67345,2010-10-12T00:55:05.960
1,67357,67361,2010-10-12T12:46:05.613
1,67367,67390,2010-10-12T14:01:38.847
1,67381,67385,2010-10-12T14:37:38.030
1,67414,67418,2010-10-12T21:05:23.627
1,67453,67461,2010-10-13T09:15:23.030
1,67520,67522,2010-10-13T21:36:14.593
1,67559,67560,2010-10-14T01:23:40.090
1,67608,67610,2010-10-14T14:00:59.320
1,67611,67617,2010-10-14T14:25:05.090
1,67626,67631,2010-10-14T16:29:36.293
1,67638,67654,2010-10-14T18:23:34.187
1,67649,67650,2010-10-14T19:05:28.323
1,67719,67720,2010-10-15T04:49:55.437
1,67844,67845,2010-10-16T15:39:25.677
1,67847,67848,2010-10-16T16:51:18.233
1,67864,67870,2010-10-16T20:15:44.027
1,67887,67888,2010-10-17T05:43:40.510
1,67890,67895,2010-10-17T08:51:19.657
1,67896,67924,2010-10-17T11:39:07.743
1,67901,67902,2010-10-17T14:15:36.087
1,67903,67909,2010-10-17T14:18:56.177
1,67912,67916,2010-10-17T17:07:15.323
1,67919,67920,2010-10-17T21:39:54.927
1,67928,67982,2010-10-18T03:07:24.943
1,67964,68157,2010-10-18T15:01:30.903
1,68008,68033,2010-10-19T00:58:17.700
1,68016,68017,2010-10-19T06:51:31.333
1,68099,68100,2010-10-20T04:19:29.733
1,68110,68114,2010-10-20T11:02:22.130
1,68119,68121,2010-10-20T12:43:26.097
1,68142,68143,2010-10-20T16:06:55.303
1,68208,68265,2010-10-21T07:32:16.770
1,68213,68278,2010-10-21T09:13:19.833
1,68263,68270,2010-10-21T23:16:43.210
1,68411,68413,2010-10-23T23:25:17.297
1,68445,68475,2010-10-24T13:00:28.750
1,68447,68448,2010-10-24T13:12:05.740
1,68477,68478,2010-10-24T22:50:19.250
1,68510,68511,2010-10-25T10:13:50.490
1,68524,68525,2010-10-25T13:06:41.350
1,68555,68556,2010-10-25T17:49:19.910
1,68557,68561,2010-10-25T18:07:41.563
1,68566,68571,2010-10-25T19:05:08.373
1,68582,68584,2010-10-26T00:02:22.750
1,68600,68610,2010-10-26T07:32:27.290
1,68638,68639,2010-10-26T16:35:47.650
1,68657,68664,2010-10-26T19:30:14.140
1,68659,68660,2010-10-26T19:48:38.083
1,68710,68712,2010-10-27T10:04:58.620
1,68743,68748,2010-10-27T17:13:42.897
1,68757,68758,2010-10-27T19:56:35.147
1,68780,68783,2010-10-27T23:04:53.380
1,68809,68810,2010-10-28T08:06:14.060
1,68817,68820,2010-10-28T10:54:12.967
1,68822,68825,2010-10-28T11:51:27.987
1,68873,68875,2010-10-28T22:35:06.717
1,68909,68910,2010-10-29T14:08:12.537
1,68944,68946,2010-10-29T21:16:59.143
1,68996,68997,2010-10-30T20:13:14.210
1,69030,69040,2010-10-31T05:29:18.577
0,195,199,2009-06-28T14:36:35.837
0,223,228,2009-06-28T15:37:49.247
0,304,308,2009-06-28T18:28:15.373
0,350,352,2009-06-28T21:05:17.807
0,474,490,2009-06-29T07:55:34.357
0,738,742,2009-06-29T17:31:16.440
0,832,834,2009-06-29T19:32:56.990
0,1070,1071,2009-06-30T12:43:45.903
0,1094,1401,2009-06-30T13:11:48.333
0,1149,1241,2009-06-30T14:30:51.700
0,1375,1388,2009-07-01T03:42:41.110
0,1500,1513,2009-07-01T15:16:10.817
0,1519,1520,2009-07-01T16:09:37.960
0,1821,1825,2009-07-02T13:52:30.823
0,1964,1965,2009-07-02T20:38:17.867
0,2234,2235,2009-07-03T18:09:55.690
0,2239,2242,2009-07-03T18:19:38.227
0,2275,2276,2009-07-03T22:14:54.573
0,2317,2318,2009-07-04T01:55:14.870
0,2362,2364,2009-07-04T10:17:13.430
0,2385,2416,2009-07-04T13:48:55.433
0,2538,2541,2009-07-05T15:04:50.190
0,2593,2594,2009-07-05T20:02:18.040
0,2605,2612,2009-07-05T21:25:28.730
0,2634,4198,2009-07-06T03:54:24.920
0,2672,2673,2009-07-06T08:02:44.863
0,2682,2691,2009-07-06T09:05:04.840
0,2812,2820,2009-07-06T15:22:48.507
0,2897,2901,2009-07-06T18:39:28.713
0,2947,2948,2009-07-06T21:40:34.273
0,3037,3039,2009-07-07T04:15:14.073
0,3113,3116,2009-07-07T11:20:21.220
0,3428,3430,2009-07-08T00:37:16.930
0,3462,3464,2009-07-08T03:40:04.833
0,3479,3480,2009-07-08T05:59:27.200
0,3577,3578,2009-07-08T13:46:30.717
0,3778,3779,2009-07-09T02:44:33.497
0,3863,3867,2009-07-09T12:55:01.603
0,3884,3885,2009-07-09T14:09:20.190
0,3972,3992,2009-07-09T16:37:38.237
0,4092,4107,2009-07-09T20:36:06.420
0,4155,4160,2009-07-10T02:29:53.770
0,4185,4186,2009-07-10T09:01:05.873
0,4650,4651,2009-07-13T06:17:42.713
0,4702,4716,2009-07-13T12:11:33.847
0,4746,4750,2009-07-13T14:10:05.297
0,5062,5064,2009-07-14T10:03:48.073
0,5468,5469,2009-07-15T06:25:52.073
0,5473,5474,2009-07-15T06:42:10.000
0,5547,5556,2009-07-15T10:33:02.680
0,5593,5598,2009-07-15T12:18:41.853
0,5657,5659,2009-07-15T14:26:56.007
0,5837,5838,2009-07-15T19:25:01.150
0,5862,6028,2009-07-15T20:36:49.957
0,5874,5875,2009-07-15T21:24:00.480
0,5909,5918,2009-07-15T23:16:28.847
0,5916,5922,2009-07-15T23:33:38.423
0,5995,6027,2009-07-16T05:15:50.663
0,6029,6038,2009-07-16T08:40:22.893
0,6046,6047,2009-07-16T10:04:01.967
0,6051,6052,2009-07-16T10:22:49.373
0,6082,6083,2009-07-16T11:47:47.633
0,6245,6330,2009-07-16T19:20:36.950
0,6392,21494,2009-07-16T22:19:37.977
0,6647,6651,2009-07-17T18:12:00.423
0,6823,6827,2009-07-18T06:18:43.543
0,6884,6895,2009-07-18T16:14:58.727
0,7355,7369,2009-07-20T13:37:41.967
0,7561,7563,2009-07-20T22:23:15.047
0,7569,7571,2009-07-20T23:12:37.273
0,7650,7663,2009-07-21T03:45:02.630
0,7741,7750,2009-07-21T13:11:57.910
0,7792,7794,2009-07-21T15:24:31.960
0,7829,7835,2009-07-21T16:27:07.027
0,7857,7859,2009-07-21T17:49:02.310
0,7860,7871,2009-07-21T18:17:10.650
0,8126,8134,2009-07-22T14:26:25.183
0,8178,8179,2009-07-22T16:57:10.830
0,8382,8386,2009-07-23T09:16:49.090
0,8507,8508,2009-07-23T14:16:08.363
0,8572,8577,2009-07-23T17:52:24.757
0,8578,8581,2009-07-23T18:14:30.180
0,8641,8644,2009-07-23T21:25:06.193
0,8753,9479,2009-07-24T01:25:14.407
0,8914,8920,2009-07-24T11:54:10.460
0,9421,9422,2009-07-24T20:53:21.507
0,9459,9698,2009-07-25T01:37:57.617
0,9483,9484,2009-07-25T05:43:54.330
0,9498,9693,2009-07-25T14:10:31.800
0,9503,9506,2009-07-25T14:44:28.130
0,9644,9646,2009-07-25T18:48:51.643
0,9701,9702,2009-07-26T10:38:45.187
0,9797,9801,2009-07-26T18:15:53.887
0,10000,10022,2009-07-27T10:43:29.123
0,10247,10253,2009-07-28T06:08:30.977
0,10259,10260,2009-07-28T10:14:59.730
0,10418,10420,2009-07-28T16:08:13.407
0,10440,10444,2009-07-28T16:50:08.130
0,10441,10443,2009-07-28T16:50:21.430
0,10454,10464,2009-07-28T17:26:09.030
0,10468,10471,2009-07-28T17:57:51.797
0,10504,10509,2009-07-28T18:53:32.080
0,10571,10742,2009-07-28T23:32:33.443
0,10594,10597,2009-07-29T00:45:21.413
0,10603,10615,2009-07-29T01:05:37.357
0,10605,10607,2009-07-29T01:06:55.440
0,10630,10637,2009-07-29T04:18:54.170
0,10666,10669,2009-07-29T12:07:16.707
0,10751,10753,2009-07-29T16:51:13.177
0,10942,10963,2009-07-30T10:58:10.757
0,10979,10986,2009-07-30T13:06:55.353
0,11019,11023,2009-07-30T14:41:21.170
0,11298,11300,2009-07-30T23:30:29.437
0,11523,11530,2009-07-31T20:59:09.493
0,11549,11550,2009-07-31T22:23:12.960
0,11581,11582,2009-08-01T09:33:50.947
0,11728,11729,2009-08-02T10:52:40.257
0,11732,21490,2009-08-02T11:14:14.037
0,11733,11735,2009-08-02T11:15:15.110
0,11738,11766,2009-08-02T12:08:56.797
0,11763,11767,2009-08-02T13:03:26.537
0,11815,11819,2009-08-02T23:08:02.693
0,11909,25392,2009-08-03T14:05:27.900
0,11922,11923,2009-08-03T15:09:16.807
0,11935,27143,2009-08-03T17:14:26.367
0,11977,11978,2009-08-03T20:10:04.370
0,12025,12029,2009-08-04T00:18:49.717
0,12047,12066,2009-08-04T05:00:15.117
0,12068,12071,2009-08-04T09:59:21.517
0,12111,12112,2009-08-04T14:54:43.110
0,12193,12194,2009-08-04T17:53:16.373
0,12614,12623,2009-08-05T13:56:57.327
0,12625,12669,2009-08-05T14:23:19.530
0,12719,12721,2009-08-05T20:36:47.590
0,12783,12792,2009-08-06T10:20:13.503
0,12834,12836,2009-08-06T14:50:36.417
0,12905,12909,2009-08-06T16:59:15.923
0,13055,13057,2009-08-07T08:56:14.550
0,13136,13861,2009-08-07T17:16:29.447
0,13219,13221,2009-08-08T00:04:54.443
0,13281,13284,2009-08-09T03:59:52.430
0,13335,13337,2009-08-09T23:47:46.863
0,13351,13353,2009-08-10T07:09:12.650
0,13432,13491,2009-08-10T09:04:02.807
0,13499,13500,2009-08-10T18:09:57.203
0,13624,13626,2009-08-11T04:16:21.720
0,13720,13721,2009-08-11T14:04:04.177
0,13838,13839,2009-08-11T21:21:35.323
0,14022,14034,2009-08-12T16:55:47.610
0,14080,14082,2009-08-12T18:58:49.533
0,14196,14197,2009-08-13T12:49:52.830
0,14323,32156,2009-08-13T18:31:20.510
0,14372,14373,2009-08-13T22:11:47.283
0,14453,14454,2009-08-14T12:29:32.637
0,14488,14491,2009-08-14T14:35:14.463
0,14510,14511,2009-08-14T15:55:24.350
0,14594,14599,2009-08-14T22:26:20.810
0,14664,14681,2009-08-15T14:17:26.397
0,14771,14773,2009-08-16T08:07:43.083
0,14805,16039,2009-08-16T18:36:27.233
0,14807,23568,2009-08-16T19:46:18.033
0,14847,14848,2009-08-16T23:36:34.547
0,14864,14874,2009-08-17T01:55:14.847
0,14918,14921,2009-08-17T12:35:39.377
0,14971,14976,2009-08-17T18:07:55.947
0,15031,15034,2009-08-17T22:49:01.403
0,15039,15041,2009-08-17T23:18:15.493
0,15042,15043,2009-08-17T23:34:12.310
0,15056,15065,2009-08-18T01:42:56.707
0,15094,15096,2009-08-18T08:26:14.680
0,15106,15115,2009-08-18T09:37:08.267
0,15116,15121,2009-08-18T10:15:37.050
0,15126,15134,2009-08-18T10:58:35.730
0,15207,15208,2009-08-18T17:55:31.200
0,15237,15240,2009-08-18T20:07:55.580
0,15304,15305,2009-08-19T01:24:17.320
0,15362,15494,2009-08-19T04:12:17.297
0,15583,15585,2009-08-20T00:31:27.177
0,15612,16614,2009-08-20T06:15:22.637
0,15677,15679,2009-08-20T15:04:28.243
0,15751,15752,2009-08-20T18:23:27.583
0,15891,15907,2009-08-20T19:38:54.593
0,15990,16064,2009-08-21T05:25:02.933
0,16090,16092,2009-08-21T15:05:17.740
0,16370,16377,2009-08-21T20:01:43.720
0,16399,16404,2009-08-21T21:33:28.587
0,16413,16415,2009-08-21T23:29:15.437
0,16424,16425,2009-08-22T00:35:01.733
0,16512,16513,2009-08-22T09:31:11.187
0,16530,16532,2009-08-22T14:25:45.760
0,16581,16582,2009-08-22T22:57:11.773
0,16630,16632,2009-08-23T11:42:25.520
0,16678,16679,2009-08-23T19:02:18.000
0,16697,16698,2009-08-23T20:16:14.247
0,16805,16839,2009-08-24T07:33:26.953
0,16815,16823,2009-08-24T08:10:56.207
0,17051,17121,2009-08-24T20:05:52.210
0,17127,17139,2009-08-25T00:26:05.067
0,17130,17141,2009-08-25T00:32:10.700
0,17198,17199,2009-08-25T06:00:10.240
0,17348,17354,2009-08-25T16:23:11.823
0,17547,17548,2009-08-25T23:08:51.097
0,17549,17550,2009-08-25T23:35:58.967
0,17610,17611,2009-08-26T07:34:24.390
0,17638,17640,2009-08-26T11:13:53.543
0,17725,17731,2009-08-26T15:31:01.807
0,17926,17927,2009-08-26T20:11:04.487
0,17972,17976,2009-08-26T22:21:10.200
0,18029,18030,2009-08-27T06:34:03.260
0,18033,18037,2009-08-27T06:46:52.423
0,18095,18106,2009-08-27T13:56:35.167
0,18121,18123,2009-08-27T15:46:08.913
0,18257,18262,2009-08-27T17:45:21.670
0,18515,18516,2009-08-28T15:48:09.597
0,18520,18521,2009-08-28T16:11:36.727
